subject_1_code,subject_1_name,subject_2_code,subject_2_name,similarity_score
97402,French Language and Culture 2,97506,Spanish Language and Culture 6,0.6719707901601555
97402,French Language and Culture 2,97204,Japanese Language and Culture 4,0.6714897726406143
97801,Italian Language and Culture 1,97205,Japanese Language and Culture 5,0.6713860543209929
97401,French Language and Culture 1,97603,German Language and Culture 3,0.6713740477611688
97604,German Language and Culture 4,97804,Italian Language and Culture 4,0.6712403444370272
97803,Italian Language and Culture 3,97204,Japanese Language and Culture 4,0.6710210158326819
97403,French Language and Culture 3,97505,Spanish Language and Culture 5,0.6708520289217192
97804,Italian Language and Culture 4,97204,Japanese Language and Culture 4,0.6707258834167675
97802,Italian Language and Culture 2,97205,Japanese Language and Culture 5,0.6707101154871332
97604,German Language and Culture 4,97803,Italian Language and Culture 3,0.6706594417097168
97604,German Language and Culture 4,97802,Italian Language and Culture 2,0.6704360974305472
97201,Japanese Language and Culture 1,97209,Japanese Media and Current Issues,0.6703314769067714
97403,French Language and Culture 3,97204,Japanese Language and Culture 4,0.6703223231984891
97802,Italian Language and Culture 2,97505,Spanish Language and Culture 5,0.670058710188891
97404,French Language and Culture 4,97408,Show and Tell: Francophone Cultures on Display,0.6699475769112375
97403,French Language and Culture 3,97602,German Language and Culture 2,0.6691232869274193
97405,French Language and Culture 5,97503,Spanish Language and Culture 3,0.669111244988902
97402,French Language and Culture 2,97603,German Language and Culture 3,0.6689337743295326
97403,French Language and Culture 3,97506,Spanish Language and Culture 6,0.6687301138699633
97404,French Language and Culture 4,97205,Japanese Language and Culture 5,0.6681579245514693
97604,German Language and Culture 4,97501,Spanish Language and Culture 1,0.667969855901913
97802,Italian Language and Culture 2,97506,Spanish Language and Culture 6,0.6679393044162115
97803,Italian Language and Culture 3,97506,Spanish Language and Culture 6,0.6679117827780044
97403,French Language and Culture 3,97202,Japanese Language and Culture 2,0.6675860274929839
97603,German Language and Culture 3,97801,Italian Language and Culture 1,0.6673879668965703
97601,German Language and Culture 1,97803,Italian Language and Culture 3,0.6673025399523603
97602,German Language and Culture 2,97804,Italian Language and Culture 4,0.6671257963195504
97406,French Language and Culture 6,97503,Spanish Language and Culture 3,0.667085019447174
97401,French Language and Culture 1,97604,German Language and Culture 4,0.6670300845930758
97803,Italian Language and Culture 3,97202,Japanese Language and Culture 2,0.6663972497996465
97603,German Language and Culture 3,97504,Spanish Language and Culture 4,0.6655192607524841
97402,French Language and Culture 2,97604,German Language and Culture 4,0.6646056003596393
97404,French Language and Culture 4,97602,German Language and Culture 2,0.6641334347146585
97203,Japanese Language and Culture 3,97504,Spanish Language and Culture 4,0.6635803424245723
97205,Japanese Language and Culture 5,97501,Spanish Language and Culture 1,0.6634346029377902
SMJ10188,AWS Industry,SMJ10189,Google Industry,0.6634336895523882
97602,German Language and Culture 2,97203,Japanese Language and Culture 3,0.663246170483457
97601,German Language and Culture 1,97203,Japanese Language and Culture 3,0.6631376305848712
97405,French Language and Culture 5,97203,Japanese Language and Culture 3,0.6631189103822401
97404,French Language and Culture 4,97202,Japanese Language and Culture 2,0.66261898035089
97401,French Language and Culture 1,97205,Japanese Language and Culture 5,0.6625012123070283
97601,German Language and Culture 1,97504,Spanish Language and Culture 4,0.662380012243532
97804,Italian Language and Culture 4,97206,Japanese Language and Culture 6,0.6623329638295841
97403,French Language and Culture 3,97205,Japanese Language and Culture 5,0.6621767531886649
97204,Japanese Language and Culture 4,97503,Spanish Language and Culture 3,0.6621582145971134
97405,French Language and Culture 5,97603,German Language and Culture 3,0.661541483958109
97406,French Language and Culture 6,97203,Japanese Language and Culture 3,0.661110831032981
97602,German Language and Culture 2,97503,Spanish Language and Culture 3,0.660930068995542
97604,German Language and Culture 4,97801,Italian Language and Culture 1,0.6606187808965324
97602,German Language and Culture 2,97803,Italian Language and Culture 3,0.6605822898503769
97206,Japanese Language and Culture 6,97502,Spanish Language and Culture 2,0.6603622583789842
97402,French Language and Culture 2,97205,Japanese Language and Culture 5,0.6600931893692764
97406,French Language and Culture 6,97603,German Language and Culture 3,0.6595381814254643
97202,Japanese Language and Culture 2,97503,Spanish Language and Culture 3,0.6594339139206836
97204,Japanese Language and Culture 4,97504,Spanish Language and Culture 4,0.6587380935858074
97801,Italian Language and Culture 1,97206,Japanese Language and Culture 6,0.6579197499352186
97405,French Language and Culture 5,97204,Japanese Language and Culture 4,0.6574959636864612
97603,German Language and Culture 3,97203,Japanese Language and Culture 3,0.6572428592124836
97602,German Language and Culture 2,97202,Japanese Language and Culture 2,0.657100472191325
97803,Italian Language and Culture 3,97206,Japanese Language and Culture 6,0.6567389429250977
97203,Japanese Language and Culture 3,97505,Spanish Language and Culture 5,0.6566200244701054
97406,French Language and Culture 6,97204,Japanese Language and Culture 4,0.6555049119365755
97109,Communicating About Chinese Media,97112,Language in Chinese Screen Studies,0.655149907084149
97603,German Language and Culture 3,97505,Spanish Language and Culture 5,0.654965138160596
97203,Japanese Language and Culture 3,97506,Spanish Language and Culture 6,0.6545431254623654
97205,Japanese Language and Culture 5,97504,Spanish Language and Culture 4,0.6545135502888666
97205,Japanese Language and Culture 5,97503,Spanish Language and Culture 3,0.6542379936722705
97405,French Language and Culture 5,97604,German Language and Culture 4,0.6540193921871169
97603,German Language and Culture 3,97506,Spanish Language and Culture 6,0.6528934735831284
97604,German Language and Culture 4,97203,Japanese Language and Culture 3,0.6528884015607977
97406,French Language and Culture 6,97604,German Language and Culture 4,0.6520388683098709
97405,French Language and Culture 5,97601,German Language and Culture 1,0.6517884900797541
97802,Italian Language and Culture 2,97206,Japanese Language and Culture 6,0.6515437524306065
97602,German Language and Culture 2,97504,Spanish Language and Culture 4,0.6514185347049809
97204,Japanese Language and Culture 4,97505,Spanish Language and Culture 5,0.6509636387080299
97601,German Language and Culture 1,97202,Japanese Language and Culture 2,0.650381101940316
97405,French Language and Culture 5,97602,German Language and Culture 2,0.6503470294941966
97101,Chinese Language and Culture 1,97502,Spanish Language and Culture 2,0.6502771253949398
97202,Japanese Language and Culture 2,97504,Spanish Language and Culture 4,0.6499568498418089
97406,French Language and Culture 6,97601,German Language and Culture 1,0.6498147218965193
97101,Chinese Language and Culture 1,97201,Japanese Language and Culture 1,0.6496487569139157
97507,Human Rights in Hispanophone Societies,97509,Innocence and Experience in Hispanophone Societies,0.64945674553195
97206,Japanese Language and Culture 6,97501,Spanish Language and Culture 1,0.6494428498228809
97404,French Language and Culture 4,97206,Japanese Language and Culture 6,0.6492918205992535
97405,French Language and Culture 5,97202,Japanese Language and Culture 2,0.6489357129846205
97204,Japanese Language and Culture 4,97506,Spanish Language and Culture 6,0.6489046309334827
97604,German Language and Culture 4,97204,Japanese Language and Culture 4,0.648600572130649
97401,French Language and Culture 1,97206,Japanese Language and Culture 6,0.6485291442842247
97406,French Language and Culture 6,97602,German Language and Culture 2,0.6483776263911756
97604,German Language and Culture 4,97505,Spanish Language and Culture 5,0.6475116232875726
97101,Chinese Language and Culture 1,97403,French Language and Culture 3,0.6474259462255239
97603,German Language and Culture 3,97205,Japanese Language and Culture 5,0.6473996742275249
97406,French Language and Culture 6,97202,Japanese Language and Culture 2,0.6469705836784905
97101,Chinese Language and Culture 1,97804,Italian Language and Culture 4,0.6462923072298011
97402,French Language and Culture 2,97206,Japanese Language and Culture 6,0.6461719062502014
97604,German Language and Culture 4,97506,Spanish Language and Culture 6,0.6454635342896899
97601,German Language and Culture 1,97505,Spanish Language and Culture 5,0.6452694694052622
97603,German Language and Culture 3,97204,Japanese Language and Culture 4,0.6448449548851211
97602,German Language and Culture 2,97505,Spanish Language and Culture 5,0.6438424259373771
97601,German Language and Culture 1,97506,Spanish Language and Culture 6,0.6432284723738134
97403,French Language and Culture 3,97206,Japanese Language and Culture 6,0.6430556488077092
97602,German Language and Culture 2,97204,Japanese Language and Culture 4,0.6429946532038886
97601,German Language and Culture 1,97204,Japanese Language and Culture 4,0.6428004217681674
97101,Chinese Language and Culture 1,97404,French Language and Culture 4,0.642555217826185
97202,Japanese Language and Culture 2,97505,Spanish Language and Culture 5,0.6424553844648815
97602,German Language and Culture 2,97506,Spanish Language and Culture 6,0.6418059426658694
97206,Japanese Language and Culture 6,97504,Spanish Language and Culture 4,0.64097514570699
41025,Introduction to Software Development,32555,Fundamentals of Software Development,0.640773561344828
97202,Japanese Language and Culture 2,97506,Spanish Language and Culture 6,0.6404232884264008
97102,Chinese Language and Culture 2,97502,Spanish Language and Culture 2,0.6402498754469524
97604,German Language and Culture 4,97205,Japanese Language and Culture 5,0.6401358886080242
97101,Chinese Language and Culture 1,97801,Italian Language and Culture 1,0.6400765474971847
97103,Chinese Language and Culture 3,97502,Spanish Language and Culture 2,0.6400117857747121
97101,Chinese Language and Culture 1,97803,Italian Language and Culture 3,0.6398862195131181
97101,Chinese Language and Culture 1,97802,Italian Language and Culture 2,0.6398361352305416
97101,Chinese Language and Culture 1,97501,Spanish Language and Culture 1,0.639560580153833
97101,Chinese Language and Culture 1,97503,Spanish Language and Culture 3,0.6394145571845145
97603,German Language and Culture 3,97202,Japanese Language and Culture 2,0.6391190019338246
97101,Chinese Language and Culture 1,97401,French Language and Culture 1,0.6386607780472247
97102,Chinese Language and Culture 2,97201,Japanese Language and Culture 1,0.6371584535687747
97101,Chinese Language and Culture 1,97402,French Language and Culture 2,0.6363394090075747
97104,Chinese Language and Culture 4,97502,Spanish Language and Culture 2,0.635159194380974
97806,Italian Popular Culture,97807,Italophone Literature(s),0.6351026953892522
97206,Japanese Language and Culture 6,97503,Spanish Language and Culture 3,0.6350310257660314
97604,German Language and Culture 4,97202,Japanese Language and Culture 2,0.6349687265784502
97101,Chinese Language and Culture 1,97504,Spanish Language and Culture 4,0.6344999513892196
97106,Chinese Language and Culture 6,97406,French Language and Culture 6,0.6336351392199248
97601,German Language and Culture 1,97205,Japanese Language and Culture 5,0.6334265958533203
97602,German Language and Culture 2,97205,Japanese Language and Culture 5,0.6320257434515625
97105,Chinese Language and Culture 5,97405,French Language and Culture 5,0.6319502108044582
97102,Chinese Language and Culture 2,97403,French Language and Culture 3,0.6305295600548259
97106,Chinese Language and Culture 6,97405,French Language and Culture 5,0.6301119102174428
97105,Chinese Language and Culture 5,97406,French Language and Culture 6,0.6300365175765817
97103,Chinese Language and Culture 3,97501,Spanish Language and Culture 1,0.6294198881945542
97603,German Language and Culture 3,97206,Japanese Language and Culture 6,0.6293755276486813
97103,Chinese Language and Culture 3,97801,Italian Language and Culture 1,0.6289746383252198
97103,Chinese Language and Culture 3,97401,French Language and Culture 1,0.6285343530960603
97106,Chinese Language and Culture 6,97506,Spanish Language and Culture 6,0.6273097424466516
97102,Chinese Language and Culture 2,97402,French Language and Culture 2,0.6264438391801751
97103,Chinese Language and Culture 3,97402,French Language and Culture 2,0.6262497910283926
97102,Chinese Language and Culture 2,97404,French Language and Culture 4,0.6258287387449877
97105,Chinese Language and Culture 5,97505,Spanish Language and Culture 5,0.6257047092388759
97104,Chinese Language and Culture 4,97501,Spanish Language and Culture 1,0.6246630321372133
97103,Chinese Language and Culture 3,97201,Japanese Language and Culture 1,0.624580206059874
97104,Chinese Language and Culture 4,97801,Italian Language and Culture 1,0.6239885517524713
97106,Chinese Language and Culture 6,97505,Spanish Language and Culture 5,0.6238845763951377
97104,Chinese Language and Culture 4,97401,French Language and Culture 1,0.6237841894916858
97102,Chinese Language and Culture 2,97804,Italian Language and Culture 4,0.6237560791744605
97105,Chinese Language and Culture 5,97506,Spanish Language and Culture 6,0.6237255958379319
97405,French Language and Culture 5,97605,German Today,0.6231307248794199
97102,Chinese Language and Culture 2,97501,Spanish Language and Culture 1,0.6230723246499656
40002,Architecting on AWS,40001,AWS Industry Studio,0.6229259648521923
97102,Chinese Language and Culture 2,97503,Spanish Language and Culture 3,0.6228113194730587
97604,German Language and Culture 4,97206,Japanese Language and Culture 6,0.622238995570181
97102,Chinese Language and Culture 2,97401,French Language and Culture 1,0.6221957199815618
97104,Chinese Language and Culture 4,97402,French Language and Culture 2,0.6215168930572045
97406,French Language and Culture 6,97605,German Today,0.6212437391202628
97601,German Language and Culture 1,97206,Japanese Language and Culture 6,0.6202234080013813
97105,Chinese Language and Culture 5,97205,Japanese Language and Culture 5,0.6201662158623041
97104,Chinese Language and Culture 4,97201,Japanese Language and Culture 1,0.6199980835468224
97605,German Today,97502,Spanish Language and Culture 2,0.6199565761772909
97101,Chinese Language and Culture 1,97203,Japanese Language and Culture 3,0.6196910008191444
97101,Chinese Language and Culture 1,97405,French Language and Culture 5,0.6194584216092334
97602,German Language and Culture 2,97206,Japanese Language and Culture 6,0.6188517550641462
97605,German Today,97804,Italian Language and Culture 4,0.6185540383849844
41185,Emerging Topics in Cybersecurity and Privacy,41182,System Security,0.6184029094950672
97106,Chinese Language and Culture 6,97205,Japanese Language and Culture 5,0.6183621941226551
97102,Chinese Language and Culture 2,97801,Italian Language and Culture 1,0.6177769399522836
97102,Chinese Language and Culture 2,97803,Italian Language and Culture 3,0.6176014098615679
97101,Chinese Language and Culture 1,97406,French Language and Culture 6,0.6175825564443554
97102,Chinese Language and Culture 2,97802,Italian Language and Culture 2,0.6175273676838945
97104,Chinese Language and Culture 4,97404,French Language and Culture 4,0.6171137087844422
97103,Chinese Language and Culture 3,97802,Italian Language and Culture 2,0.6170276169175172
97605,German Today,97505,Spanish Language and Culture 5,0.6169613567619562
97103,Chinese Language and Culture 3,97804,Italian Language and Culture 4,0.6164808942261202
97105,Chinese Language and Culture 5,97502,Spanish Language and Culture 2,0.6161003610449618
97101,Chinese Language and Culture 1,97601,German Language and Culture 1,0.6159020544368666
97101,Chinese Language and Culture 1,97603,German Language and Culture 3,0.615827685463066
97103,Chinese Language and Culture 3,97403,French Language and Culture 3,0.6154124682460158
97605,German Today,97506,Spanish Language and Culture 6,0.6153165288253356
97505,Spanish Language and Culture 5,97509,Innocence and Experience in Hispanophone Societies,0.6151677223002684
97105,Chinese Language and Culture 5,97201,Japanese Language and Culture 1,0.6147457458676308
97106,Chinese Language and Culture 6,97502,Spanish Language and Culture 2,0.614308166603049
97101,Chinese Language and Culture 1,97604,German Language and Culture 4,0.6141096286239295
97102,Chinese Language and Culture 2,97504,Spanish Language and Culture 4,0.6138497559248091
97104,Chinese Language and Culture 4,97802,Italian Language and Culture 2,0.6136781479174561
97506,Spanish Language and Culture 6,97509,Innocence and Experience in Hispanophone Societies,0.6132219375474042
97101,Chinese Language and Culture 1,97505,Spanish Language and Culture 5,0.6131857080273027
97104,Chinese Language and Culture 4,97804,Italian Language and Culture 4,0.613118070069556
97103,Chinese Language and Culture 3,97203,Japanese Language and Culture 3,0.613113104314274
97106,Chinese Language and Culture 6,97201,Japanese Language and Culture 1,0.6129574919100048
97104,Chinese Language and Culture 4,97405,French Language and Culture 5,0.6127271607115405
97605,German Today,97803,Italian Language and Culture 3,0.6124486136098387
97106,Chinese Language and Culture 6,97206,Japanese Language and Culture 6,0.6116862387511716
97101,Chinese Language and Culture 1,97506,Spanish Language and Culture 6,0.6112461924153766
97104,Chinese Language and Culture 4,97406,French Language and Culture 6,0.6108716793809805
97104,Chinese Language and Culture 4,97403,French Language and Culture 3,0.6107247465128076
97103,Chinese Language and Culture 3,97404,French Language and Culture 4,0.6107209868405985
97103,Chinese Language and Culture 3,97803,Italian Language and Culture 3,0.610281775821607
97503,Spanish Language and Culture 3,97509,Innocence and Experience in Hispanophone Societies,0.6097446341114979
97605,German Today,97501,Spanish Language and Culture 1,0.6097354673987786
97605,German Today,97801,Italian Language and Culture 1,0.6096849306904979
97401,French Language and Culture 1,97605,German Today,0.608877626445062
97104,Chinese Language and Culture 4,97203,Japanese Language and Culture 3,0.6086433001008678
97105,Chinese Language and Culture 5,97206,Japanese Language and Culture 6,0.6083430780661356
97101,Chinese Language and Culture 1,97602,German Language and Culture 2,0.6077663714470999
97103,Chinese Language and Culture 3,97503,Spanish Language and Culture 3,0.6076762064486485
97104,Chinese Language and Culture 4,97803,Italian Language and Culture 3,0.6069397244049966
97105,Chinese Language and Culture 5,97804,Italian Language and Culture 4,0.6067783081713525
97105,Chinese Language and Culture 5,97801,Italian Language and Culture 1,0.6066847398145788
97402,French Language and Culture 2,97605,German Today,0.6066645115653806
97103,Chinese Language and Culture 3,97405,French Language and Culture 5,0.6066105717833077
97104,Chinese Language and Culture 4,97505,Spanish Language and Culture 5,0.6065772652550449
97101,Chinese Language and Culture 1,97202,Japanese Language and Culture 2,0.6064466195792406
97505,Spanish Language and Culture 5,97510,Diaspora of the Hispanic Imagination,0.6061477699701865
97105,Chinese Language and Culture 5,97404,French Language and Culture 4,0.6060449698330104
97105,Chinese Language and Culture 5,97501,Spanish Language and Culture 1,0.6059936775976985
97102,Chinese Language and Culture 2,97203,Japanese Language and Culture 3,0.605487229243644
97104,Chinese Language and Culture 4,97504,Spanish Language and Culture 4,0.6051640143714638
97105,Chinese Language and Culture 5,97401,French Language and Culture 1,0.6051411009933634
97106,Chinese Language and Culture 6,97804,Italian Language and Culture 4,0.6050132309531977
97106,Chinese Language and Culture 6,97801,Italian Language and Culture 1,0.6049199347804695
97103,Chinese Language and Culture 3,97406,French Language and Culture 6,0.6047736129164013
97104,Chinese Language and Culture 4,97506,Spanish Language and Culture 6,0.6046586522469474
97106,Chinese Language and Culture 6,97404,French Language and Culture 4,0.6042820258466749
97106,Chinese Language and Culture 6,97501,Spanish Language and Culture 1,0.6042308828170193
97506,Spanish Language and Culture 6,97510,Diaspora of the Hispanic Imagination,0.6042305154621307
97104,Chinese Language and Culture 4,97204,Japanese Language and Culture 4,0.6041234381488002
97101,Chinese Language and Culture 1,97204,Japanese Language and Culture 4,0.6038889808471471
97102,Chinese Language and Culture 2,97405,French Language and Culture 5,0.603739004975601
97403,French Language and Culture 3,97605,German Today,0.6037387842457999
97605,German Today,97802,Italian Language and Culture 2,0.6037169891609274
97404,French Language and Culture 4,97605,German Today,0.603603970015968
97106,Chinese Language and Culture 6,97401,French Language and Culture 1,0.6033807863005858
97605,German Today,97201,Japanese Language and Culture 1,0.6032653868064715
97104,Chinese Language and Culture 4,97503,Spanish Language and Culture 3,0.6030200431510608
97105,Chinese Language and Culture 5,97402,French Language and Culture 2,0.6029415674307093
97502,Spanish Language and Culture 2,97509,Innocence and Experience in Hispanophone Societies,0.6024860061142788
97504,Spanish Language and Culture 4,97509,Innocence and Experience in Hispanophone Societies,0.6021472880763338
97102,Chinese Language and Culture 2,97406,French Language and Culture 6,0.6019107418854505
97106,Chinese Language and Culture 6,97402,French Language and Culture 2,0.6011876510328766
97503,Spanish Language and Culture 3,97510,Diaspora of the Hispanic Imagination,0.6009289472828664
97605,German Today,97205,Japanese Language and Culture 5,0.6007289296753245
97105,Chinese Language and Culture 5,97802,Italian Language and Culture 2,0.6007071966215572
97105,Chinese Language and Culture 5,97803,Italian Language and Culture 3,0.6006477420091556
97103,Chinese Language and Culture 3,97202,Japanese Language and Culture 2,0.6005417407057708
97103,Chinese Language and Culture 3,97505,Spanish Language and Culture 5,0.6004895800892706
41891,Cloud Computing Infrastructure,42904,Cloud Computing and Software as a Service,0.6004159421557206
97105,Chinese Language and Culture 5,97403,French Language and Culture 3,0.6000337945474883
